"Reporting_Month","baskett","mnsty_item","smeb_item","price","unit","quantity","ministry_smeb_price_lbp","price_lbp_l_kg"
2019-03-26,"Food MEB","Banana","Bananas",1749.375,"kg",1,15744.375,1749.375
2019-03-26,"Food SMEB","Cabbage","Cabbage",998.5,"kg",1,13479.75,998.5
2019-03-26,"Food SMEB","Carrots","Carrots",1264.4,"kg",1,3793.2,1264.4
2019-03-26,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-03-26,"Food MEB","Cucumber","Cucumber",1590.2,"kg",1,9541.2,1590.2
2019-03-26,"Food SMEB","Eggs","Eggs",6590.33333333333,"pieces",30,8237.91666666666,3690.58666666667
2019-03-26,"Food SMEB","Powdered Milk","Milk powder can",27486,"kg",2.5,32983.2,10994.4
2019-03-26,"Food MEB","Oranges","Naval oranges",1513.958,"kg",1,13625.622,1513.958
2019-03-26,"Food MEB","Parsley","Parsley",406.45,"bundle",1,36580.5,8129
2019-03-26,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-03-26,"Food SMEB","Potatoes","Potato",1273,"kg",1,13366.5,1273
2019-03-26,"Food SMEB","Apples","Red apples",2352.017,"kg",1,17640.1275,2352.017
2019-03-26,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-03-26,"Food MEB","Onion","Red onion",1357.275,"kg",1,4071.825,1357.275
2019-03-26,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-03-26,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-03-26,"Food SMEB","Tomato Paste","Small tomato paste",880.375,"g",70,37732.8725,12580.55875
2019-03-26,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-03-26,"Food SMEB","Sunflower Oil","Sunflower Oil",10958.3333333333,"L",3.5,7977.66666666664,3134.08333333332
2019-03-26,"Food MEB","Tahini","Tahina container",3714,"g",454,6128.1,8181.942
2019-03-26,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-03-26,"Food MEB","Tomato","Tomato",2081.9,"kg",1,15614.25,2081.9
2019-03-26,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-03-26,"Food MEB","Fresh Chicken","Whole chicken",5530,"kg",1,20737.5,5530
2019-03-26,"Food MEB","Zucchini","Zucchini",1554.85,"kg",1,6996.825,1554.85
2019-03-18,"Food MEB","Banana","Bananas",1735.35,"kg",1,15618.15,1735.35
2019-03-18,"Food SMEB","Cabbage","Cabbage",951,"kg",1,12838.5,951
2019-03-18,"Food SMEB","Carrots","Carrots",1202.35,"kg",1,3607.05,1202.35
2019-03-18,"Food SMEB","Chickpeas","Chickpeas packed",4582.5,"kg",1,20621.25,4582.5
2019-03-18,"Food MEB","Cucumber","Cucumber",1561.45,"kg",1,9368.7,1561.45
2019-03-18,"Food SMEB","Eggs","Eggs",6570.33333333333,"pieces",30,8212.91666666666,3679.38666666667
2019-03-18,"Food SMEB","Powdered Milk","Milk powder can",27486,"kg",2.5,32983.2,10994.4
2019-03-18,"Food MEB","Oranges","Naval oranges",1343.6875,"kg",1,12093.1875,1343.6875
2019-03-18,"Food MEB","Parsley","Parsley",409.4,"bundle",1,36846,8188
2019-03-18,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-03-18,"Food SMEB","Potatoes","Potato",1253.5,"kg",1,13161.75,1253.5
2019-03-18,"Food SMEB","Apples","Red apples",2385.8,"kg",1,17893.5,2385.8
2019-03-18,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-03-18,"Food MEB","Onion","Red onion",1529.9,"kg",1,4589.7,1529.9
2019-03-18,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-03-18,"Food SMEB","Sardine","Sardines can",1310,"g",125,23580,10480
2019-03-18,"Food SMEB","Tomato Paste","Small tomato paste",880.375,"g",70,37732.8725,12580.55875
2019-03-18,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-03-18,"Food SMEB","Sunflower Oil","Sunflower Oil",10958.3333333333,"L",3.5,7977.66666666664,3134.08333333332
2019-03-18,"Food MEB","Tahini","Tahina container",3695,"g",454,6096.75,8140.085
2019-03-18,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-03-18,"Food MEB","Tomato","Tomato",1943.2,"kg",1,14574,1943.2
2019-03-18,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-03-18,"Food MEB","Fresh Chicken","Whole chicken",5540,"kg",1,20775,5540
2019-03-18,"Food MEB","Zucchini","Zucchini",1608.95,"kg",1,7240.275,1608.95
2019-03-11,"Food MEB","Banana","Bananas",1623.675,"kg",1,14613.075,1623.675
2019-03-11,"Food SMEB","Cabbage","Cabbage",994,"kg",1,13419,994
2019-03-11,"Food SMEB","Carrots","Carrots",1259.9,"kg",1,3779.7,1259.9
2019-03-11,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-03-11,"Food MEB","Cucumber","Cucumber",1806.9,"kg",1,10841.4,1806.9
2019-03-11,"Food SMEB","Eggs","Eggs",6553.11111111111,"pieces",30,8191.38888888889,3669.74222222222
2019-03-11,"Food SMEB","Powdered Milk","Milk powder can",27486,"kg",2.5,32983.2,10994.4
2019-03-11,"Food MEB","Oranges","Naval oranges",1467.083,"kg",1,13203.747,1467.083
2019-03-11,"Food MEB","Parsley","Parsley",484.9,"bundle",1,43641,9698
2019-03-11,"Food SMEB","Rice","Plain rice",2092,"kg",1,25104,2092
2019-03-11,"Food SMEB","Potatoes","Potato",1323.9,"kg",1,13900.95,1323.9
2019-03-11,"Food SMEB","Apples","Red apples",2456.875,"kg",1,18426.5625,2456.875
2019-03-11,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-03-11,"Food MEB","Onion","Red onion",1536.775,"kg",1,4610.325,1536.775
2019-03-11,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-03-11,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-03-11,"Food SMEB","Tomato Paste","Small tomato paste",864.75,"g",70,37063.185,12357.2775
2019-03-11,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-03-11,"Food SMEB","Sunflower Oil","Sunflower Oil",10748.3333333333,"L",3.5,7824.78666666664,3074.02333333332
2019-03-11,"Food MEB","Tahini","Tahina container",3770.5,"g",454,6221.325,8306.4115
2019-03-11,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-03-11,"Food MEB","Tomato","Tomato",1879.9,"kg",1,14099.25,1879.9
2019-03-11,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-03-11,"Food MEB","Fresh Chicken","Whole chicken",5690,"kg",1,21337.5,5690
2019-03-11,"Food MEB","Zucchini","Zucchini",1829.4,"kg",1,8232.3,1829.4
2019-03-04,"Food MEB","Banana","Bananas",1458.3,"kg",1,13124.7,1458.3
2019-03-04,"Food SMEB","Cabbage","Cabbage",1012.4,"kg",1,13667.4,1012.4
2019-03-04,"Food SMEB","Carrots","Carrots",1327.4,"kg",1,3982.2,1327.4
2019-03-04,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-03-04,"Food MEB","Cucumber","Cucumber",1774.4,"kg",1,10646.4,1774.4
2019-03-04,"Food SMEB","Eggs","Eggs",6580.88888888889,"pieces",30,8226.11111111111,3685.29777777778
2019-03-04,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-03-04,"Food MEB","Oranges","Naval oranges",1692.05,"kg",1,15228.45,1692.05
2019-03-04,"Food MEB","Parsley","Parsley",489.9,"bundle",1,44091,9798
2019-03-04,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-03-04,"Food SMEB","Potatoes","Potato",1305.5,"kg",1,13707.75,1305.5
2019-03-04,"Food SMEB","Apples","Red apples",2333.75,"kg",1,17503.125,2333.75
2019-03-04,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-03-04,"Food MEB","Onion","Red onion",1479.4,"kg",1,4438.2,1479.4
2019-03-04,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-03-04,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-03-04,"Food SMEB","Tomato Paste","Small tomato paste",864.75,"g",70,37063.185,12357.2775
2019-03-04,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-03-04,"Food SMEB","Sunflower Oil","Sunflower Oil",10748.3333333333,"L",3.5,7824.78666666664,3074.02333333332
2019-03-04,"Food MEB","Tahini","Tahina container",3770.5,"g",454,6221.325,8306.4115
2019-03-04,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-03-04,"Food MEB","Tomato","Tomato",2004.4,"kg",1,15033,2004.4
2019-03-04,"Food SMEB","White Beans","White beans",3582.57142857143,"kg",1,5373.85714285714,3582.57142857143
2019-03-04,"Food MEB","Fresh Chicken","Whole chicken",5540,"kg",1,20775,5540
2019-03-04,"Food MEB","Zucchini","Zucchini",1807.7,"kg",1,8134.65,1807.7
2019-02-25,"Food MEB","Banana","Bananas",1258.35,"kg",1,11325.15,1258.35
2019-02-25,"Food SMEB","Cabbage","Cabbage",842.7,"kg",1,11376.45,842.7
2019-02-25,"Food SMEB","Carrots","Carrots",1275.683,"kg",1,3827.049,1275.683
2019-02-25,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-02-25,"Food MEB","Cucumber","Cucumber",1931.033,"kg",1,11586.198,1931.033
2019-02-25,"Food SMEB","Eggs","Eggs",6580.88888888889,"pieces",30,8226.11111111111,3685.29777777778
2019-02-25,"Food SMEB","Powdered Milk","Milk powder can",27486,"kg",2.5,32983.2,10994.4
2019-02-25,"Food MEB","Oranges","Naval oranges",1442.642,"kg",1,12983.778,1442.642
2019-02-25,"Food MEB","Parsley","Parsley",491.567,"bundle",1,44241.03,9831.34
2019-02-25,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-02-25,"Food SMEB","Potatoes","Potato",1264.833,"kg",1,13280.7465,1264.833
2019-02-25,"Food SMEB","Apples","Red apples",2294.792,"kg",1,17210.94,2294.792
2019-02-25,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-02-25,"Food MEB","Onion","Red onion",1324.85,"kg",1,3974.55,1324.85
2019-02-25,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-02-25,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-02-25,"Food SMEB","Tomato Paste","Small tomato paste",834.75,"g",70,35777.385,11928.5775
2019-02-25,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-02-25,"Food SMEB","Sunflower Oil","Sunflower Oil",10748.3333333333,"L",3.5,7824.78666666664,3074.02333333332
2019-02-25,"Food MEB","Tahini","Tahina container",3900.625,"g",454,6436.03125,8593.076875
2019-02-25,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-02-25,"Food MEB","Tomato","Tomato",1626.033,"kg",1,12195.2475,1626.033
2019-02-25,"Food SMEB","White Beans","White beans",3582.57142857143,"kg",1,5373.85714285714,3582.57142857143
2019-02-25,"Food MEB","Fresh Chicken","Whole chicken",5490,"kg",1,20587.5,5490
2019-02-25,"Food MEB","Zucchini","Zucchini",1926.017,"kg",1,8667.0765,1926.017
2019-02-18,"Food MEB","Banana","Bananas",1204.2375,"kg",1,10838.1375,1204.2375
2019-02-18,"Food SMEB","Cabbage","Cabbage",851.9,"kg",1,11500.65,851.9
2019-02-18,"Food SMEB","Carrots","Carrots",1297.4,"kg",1,3892.2,1297.4
2019-02-18,"Food SMEB","Chickpeas","Chickpeas packed",4575,"kg",1,20587.5,4575
2019-02-18,"Food MEB","Cucumber","Cucumber",1941.9,"kg",1,11651.4,1941.9
2019-02-18,"Food SMEB","Eggs","Eggs",6658.66666666667,"pieces",30,8323.33333333334,3728.85333333334
2019-02-18,"Food SMEB","Powdered Milk","Milk powder can",27486,"kg",2.5,32983.2,10994.4
2019-02-18,"Food MEB","Oranges","Naval oranges",1475.35,"kg",1,13278.15,1475.35
2019-02-18,"Food MEB","Parsley","Parsley",554.9,"bundle",1,49941,11098
2019-02-18,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-02-18,"Food SMEB","Potatoes","Potato",1321.5,"kg",1,13875.75,1321.5
2019-02-18,"Food SMEB","Apples","Red apples",2292.05,"kg",1,17190.375,2292.05
2019-02-18,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-02-18,"Food MEB","Onion","Red onion",1373.65,"kg",1,4120.95,1373.65
2019-02-18,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-02-18,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-02-18,"Food SMEB","Tomato Paste","Small tomato paste",834.75,"g",70,35777.385,11928.5775
2019-02-18,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-02-18,"Food SMEB","Sunflower Oil","Sunflower Oil",10740,"L",3.5,7818.72,3071.64
2019-02-18,"Food MEB","Tahini","Tahina container",3772.14285714286,"g",454,6224.03571428572,8310.03071428572
2019-02-18,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-02-18,"Food MEB","Tomato","Tomato",1610.2,"kg",1,12076.5,1610.2
2019-02-18,"Food SMEB","White Beans","White beans",3582.57142857143,"kg",1,5373.85714285714,3582.57142857143
2019-02-18,"Food MEB","Fresh Chicken","Whole chicken",5630,"kg",1,21112.5,5630
2019-02-18,"Food MEB","Zucchini","Zucchini",2168.2,"kg",1,9756.9,2168.2
2019-02-11,"Food MEB","Banana","Bananas",1182.9875,"kg",1,10646.8875,1182.9875
2019-02-11,"Food SMEB","Cabbage","Cabbage",776.9,"kg",1,10488.15,776.9
2019-02-11,"Food SMEB","Carrots","Carrots",1284.85,"kg",1,3854.55,1284.85
2019-02-11,"Food SMEB","Chickpeas","Chickpeas packed",4575,"kg",1,20587.5,4575
2019-02-11,"Food MEB","Cucumber","Cucumber",1929,"kg",1,11574,1929
2019-02-11,"Food SMEB","Eggs","Eggs",6657.55555555556,"pieces",30,8321.94444444445,3728.23111111111
2019-02-11,"Food SMEB","Powdered Milk","Milk powder can",27571,"kg",2.5,33085.2,11028.4
2019-02-11,"Food MEB","Oranges","Naval oranges",1397.7875,"kg",1,12580.0875,1397.7875
2019-02-11,"Food MEB","Parsley","Parsley",654,"bundle",1,58860,13080
2019-02-11,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-02-11,"Food SMEB","Potatoes","Potato",1326.45,"kg",1,13927.725,1326.45
2019-02-11,"Food SMEB","Apples","Red apples",2310.8,"kg",1,17331,2310.8
2019-02-11,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-02-11,"Food MEB","Onion","Red onion",1353.35,"kg",1,4060.05,1353.35
2019-02-11,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-02-11,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-02-11,"Food SMEB","Tomato Paste","Small tomato paste",834.75,"g",70,35777.385,11928.5775
2019-02-11,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-02-11,"Food SMEB","Sunflower Oil","Sunflower Oil",11837.5,"L",3.5,8617.7,3385.525
2019-02-11,"Food MEB","Tahini","Tahina container",3772.14285714286,"g",454,6224.03571428572,8310.03071428572
2019-02-11,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-02-11,"Food MEB","Tomato","Tomato",1663.15,"kg",1,12473.625,1663.15
2019-02-11,"Food SMEB","White Beans","White beans",3582.57142857143,"kg",1,5373.85714285714,3582.57142857143
2019-02-11,"Food MEB","Fresh Chicken","Whole chicken",5590,"kg",1,20962.5,5590
2019-02-11,"Food MEB","Zucchini","Zucchini",2264.9,"kg",1,10192.05,2264.9
2019-02-04,"Food MEB","Banana","Bananas",1159.2455,"kg",1,10433.2095,1159.2455
2019-02-04,"Food SMEB","Cabbage","Cabbage",842.733,"kg",1,11376.8955,842.733
2019-02-04,"Food SMEB","Carrots","Carrots",1269.017,"kg",1,3807.051,1269.017
2019-02-04,"Food SMEB","Chickpeas","Chickpeas packed",4575,"kg",1,20587.5,4575
2019-02-04,"Food MEB","Cucumber","Cucumber",1816.45,"kg",1,10898.7,1816.45
2019-02-04,"Food SMEB","Eggs","Eggs",6805.88888888889,"pieces",30,8507.36111111111,3811.29777777778
2019-02-04,"Food SMEB","Powdered Milk","Milk powder can",27571,"kg",2.5,33085.2,11028.4
2019-02-04,"Food MEB","Oranges","Naval oranges",1275,"kg",1,11475,1275
2019-02-04,"Food MEB","Parsley","Parsley",689.9,"bundle",1,62091,13798
2019-02-04,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-02-04,"Food SMEB","Potatoes","Potato",1342.233,"kg",1,14093.4465,1342.233
2019-02-04,"Food SMEB","Apples","Red apples",2235.767,"kg",1,16768.2525,2235.767
2019-02-04,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-02-04,"Food MEB","Onion","Red onion",1266.15,"kg",1,3798.45,1266.15
2019-02-04,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-02-04,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-02-04,"Food SMEB","Tomato Paste","Small tomato paste",834.75,"g",70,35777.385,11928.5775
2019-02-04,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-02-04,"Food SMEB","Sunflower Oil","Sunflower Oil",11158.3333333333,"L",3.5,8123.26666666664,3191.28333333332
2019-02-04,"Food MEB","Tahini","Tahina container",3722.22222222222,"g",454,6141.66666666666,8200.05555555555
2019-02-04,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-02-04,"Food MEB","Tomato","Tomato",1701.4,"kg",1,12760.5,1701.4
2019-02-04,"Food SMEB","White Beans","White beans",3582.57142857143,"kg",1,5373.85714285714,3582.57142857143
2019-02-04,"Food MEB","Fresh Chicken","Whole chicken",5590,"kg",1,20962.5,5590
2019-02-04,"Food MEB","Zucchini","Zucchini",2621.9,"kg",1,11798.55,2621.9
2019-01-28,"Food MEB","Banana","Bananas",1137.7875,"kg",1,10240.0875,1137.7875
2019-01-28,"Food SMEB","Cabbage","Cabbage",866,"kg",1,11691,866
2019-01-28,"Food SMEB","Carrots","Carrots",1379.9,"kg",1,4139.7,1379.9
2019-01-28,"Food SMEB","Chickpeas","Chickpeas packed",4575,"kg",1,20587.5,4575
2019-01-28,"Food MEB","Cucumber","Cucumber",1700.15,"kg",1,10200.9,1700.15
2019-01-28,"Food SMEB","Eggs","Eggs",6805.88888888889,"pieces",30,8507.36111111111,3811.29777777778
2019-01-28,"Food SMEB","Powdered Milk","Milk powder can",27571,"kg",2.5,33085.2,11028.4
2019-01-28,"Food MEB","Oranges","Naval oranges",1290.35,"kg",1,11613.15,1290.35
2019-01-28,"Food MEB","Parsley","Parsley",550.7,"bundle",1,49563,11014
2019-01-28,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-01-28,"Food SMEB","Potatoes","Potato",1479.4,"kg",1,15533.7,1479.4
2019-01-28,"Food SMEB","Apples","Red apples",2451.425,"kg",1,18385.6875,2451.425
2019-01-28,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-01-28,"Food MEB","Onion","Red onion",1425.275,"kg",1,4275.825,1425.275
2019-01-28,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-01-28,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-01-28,"Food SMEB","Tomato Paste","Small tomato paste",834.75,"g",70,35777.385,11928.5775
2019-01-28,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-01-28,"Food SMEB","Sunflower Oil","Sunflower Oil",10765.8333333333,"L",3.5,7837.52666666664,3079.02833333332
2019-01-28,"Food MEB","Tahini","Tahina container",3712,"g",454,6124.8,8177.536
2019-01-28,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-01-28,"Food MEB","Tomato","Tomato",1799.4,"kg",1,13495.5,1799.4
2019-01-28,"Food SMEB","White Beans","White beans",3568.28571428571,"kg",1,5352.42857142857,3568.28571428571
2019-01-28,"Food MEB","Fresh Chicken","Whole chicken",5590,"kg",1,20962.5,5590
2019-01-28,"Food MEB","Zucchini","Zucchini",2518.5,"kg",1,11333.25,2518.5
2019-01-21,"Food MEB","Banana","Bananas",1106.425,"kg",1,9957.825,1106.425
2019-01-21,"Food SMEB","Cabbage","Cabbage",837.7,"kg",1,11308.95,837.7
2019-01-21,"Food SMEB","Carrots","Carrots",1297.35,"kg",1,3892.05,1297.35
2019-01-21,"Food SMEB","Chickpeas","Chickpeas packed",4575,"kg",1,20587.5,4575
2019-01-21,"Food MEB","Cucumber","Cucumber",2109,"kg",1,12654,2109
2019-01-21,"Food SMEB","Eggs","Eggs",6805.88888888889,"pieces",30,8507.36111111111,3811.29777777778
2019-01-21,"Food SMEB","Powdered Milk","Milk powder can",27496,"kg",2.5,32995.2,10998.4
2019-01-21,"Food MEB","Oranges","Naval oranges",1290,"kg",1,11610,1290
2019-01-21,"Food MEB","Parsley","Parsley",610.7,"bundle",1,54963,12214
2019-01-21,"Food SMEB","Rice","Plain rice",1993,"kg",1,23916,1993
2019-01-21,"Food SMEB","Potatoes","Potato",1381.9,"kg",1,14509.95,1381.9
2019-01-21,"Food SMEB","Apples","Red apples",2380.625,"kg",1,17854.6875,2380.625
2019-01-21,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-01-21,"Food MEB","Onion","Red onion",1308.65,"kg",1,3925.95,1308.65
2019-01-21,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-01-21,"Food SMEB","Sardine","Sardines can",1310,"g",125,23580,10480
2019-01-21,"Food SMEB","Tomato Paste","Small tomato paste",772.5,"g",70,33109.35,11039.025
2019-01-21,"Food SMEB","Sugar","Sugar",1190,"kg",1,3570,1190
2019-01-21,"Food SMEB","Sunflower Oil","Sunflower Oil",10765.8333333333,"L",3.5,7837.52666666664,3079.02833333332
2019-01-21,"Food MEB","Tahini","Tahina container",3773.5,"g",454,6226.275,8313.0205
2019-01-21,"Food SMEB","Tea","Tea (unflavored) packed",8830,"g",454,11655.6,19452.49
2019-01-21,"Food MEB","Tomato","Tomato",2041.5,"kg",1,15311.25,2041.5
2019-01-21,"Food SMEB","White Beans","White beans",3568.28571428571,"kg",1,5352.42857142857,3568.28571428571
2019-01-21,"Food MEB","Fresh Chicken","Whole chicken",5883.2,"kg",1,22062,5883.2
2019-01-21,"Food MEB","Zucchini","Zucchini",2697.7,"kg",1,12139.65,2697.7
2019-01-08,"Food MEB","Banana","Bananas",1287.31428571429,"kg",1,11585.8285714286,1287.31428571429
2019-01-08,"Food SMEB","Cabbage","Cabbage",864.85,"kg",1,11675.475,864.85
2019-01-08,"Food SMEB","Carrots","Carrots",1241.85,"kg",1,3725.55,1241.85
2019-01-08,"Food SMEB","Chickpeas","Chickpeas packed",4500,"kg",1,20250,4500
2019-01-08,"Food MEB","Cucumber","Cucumber",1907.35,"kg",1,11444.1,1907.35
2019-01-08,"Food SMEB","Eggs","Eggs",7019.11111111111,"pieces",30,8773.88888888889,3930.70222222222
2019-01-08,"Food SMEB","Powdered Milk","Milk powder can",27521,"kg",2.5,33025.2,11008.4
